# Time [ms], MC signal
48.253036,0.578
48.254043,0.578
48.255014,0.577
48.256033,0.577
48.257078,0.578
48.258025,0.576
48.259016,0.577
48.260028,0.578
48.260984,0.576
48.262047,0.579
48.262992,0.578
48.264035,0.578
48.265008,0.577
48.265999,0.578
48.267047,0.577
48.268066,0.577
48.269022,0.576
48.269987,0.576
48.271024,0.578
48.272004,0.578
48.273058,0.576
48.274002,0.578
48.275045,0.577
48.276070,0.576
48.277012,0.577
48.278007,0.578
48.279032,0.577
48.279993,0.578
48.280989,0.577
48.282034,0.578
48.283013,0.577
48.284041,0.576
48.284998,0.577
48.286027,0.577
48.286993,0.577
48.287996,0.578
48.289000,0.577
48.290014,0.577
48.290988,0.577
48.291997,0.578
48.293037,0.578
48.293988,0.576
48.295046,0.576
48.296018,0.576
48.297015,0.577
48.298100,0.577
48.299010,0.576
48.300069,0.577
48.301058,0.576
48.301992,0.577
48.303061,0.576
48.303995,0.576
48.305042,0.576
48.306029,0.577
48.307037,0.576
48.308003,0.574
48.309106,0.575
48.310036,0.576
48.311045,0.574
48.312018,0.578
48.313005,0.577
48.314084,0.574
48.315057,0.574
48.316022,0.574
48.317045,0.576
48.318096,0.574
48.319011,0.574
48.320047,0.574
48.321066,0.576
48.321995,0.574
48.323004,0.576
48.324055,0.575
48.325014,0.577
48.326057,0.574
48.327027,0.575
48.328024,0.577
48.329003,0.575
48.330041,0.574
48.331053,0.575
48.332036,0.574
48.333066,0.575
48.334037,0.575
48.334987,0.574
48.336039,0.575
48.337017,0.575
48.338031,0.575
48.339010,0.574
48.340040,0.575
48.341004,0.574
48.342065,0.576
48.343007,0.575
48.344014,0.574
48.344994,0.574
48.346025,0.575
48.347005,0.574
48.348016,0.575
48.349068,0.574
48.350033,0.574
48.350996,0.576
48.351995,0.575
48.353025,0.575
48.353998,0.574
48.355048,0.574
48.356022,0.574
48.356992,0.575
48.358034,0.572
48.359025,0.576
48.360056,0.574
48.361037,0.574
48.362013,0.574
48.363054,0.574
48.364044,0.573
48.364985,0.574
48.366039,0.574
48.367077,0.575
48.368014,0.574
48.369058,0.573
48.369983,0.574
48.371017,0.575
48.371983,0.573
48.373030,0.573
48.374061,0.572
48.374998,0.573
48.376011,0.573
48.377056,0.574
48.377995,0.574
48.379015,0.574
48.380023,0.574
48.381000,0.571
48.382009,0.573
48.383049,0.573
48.384024,0.574
48.385080,0.573
48.386027,0.573
48.387038,0.574
48.387987,0.572
48.389041,0.572
48.390016,0.574
48.390985,0.571
48.392029,0.574
48.393058,0.573
48.394043,0.573
48.395041,0.572
48.396023,0.574
48.396997,0.573
48.398013,0.572
48.399039,0.573
48.400005,0.571
48.401008,0.571
48.402050,0.570
48.403017,0.573
48.403987,0.573
48.405040,0.572
48.406006,0.573
48.407009,0.572
48.408037,0.573
48.409001,0.571
48.410014,0.573
48.411009,0.573
48.412057,0.573
48.413080,0.572
48.414009,0.571
48.415004,0.573
48.416036,0.571
48.417014,0.571
48.418069,0.570
48.419011,0.570
48.420056,0.570
48.421079,0.570
48.422018,0.572
48.423012,0.571
48.424045,0.570
48.425046,0.570
48.426022,0.570
48.426987,0.570
48.428036,0.570
48.429074,0.570
48.430030,0.569
48.431058,0.568
48.432033,0.570
48.433017,0.570
48.434023,0.570
48.435025,0.570
48.435990,0.572
48.437019,0.570
48.438075,0.570
48.439008,0.570
48.440000,0.569
48.441047,0.569
48.442080,0.570
48.443034,0.569
48.443993,0.567
48.445049,0.569
48.446029,0.567
48.447027,0.569
48.448009,0.569
48.449010,0.569
48.450053,0.570
48.451015,0.569
48.451985,0.568
48.453038,0.568
48.453994,0.568
48.455039,0.569
48.456006,0.567
48.457009,0.570
48.458045,0.567
48.459021,0.568
48.460023,0.567
48.461051,0.568
48.462051,0.567
48.463074,0.568
48.464019,0.565
48.465022,0.566
48.465992,0.567
48.466998,0.569
48.468039,0.568
48.469005,0.567
48.470052,0.568
48.470998,0.568
48.472022,0.567
48.473067,0.569
48.474012,0.566
48.475038,0.567
48.476024,0.566
48.476985,0.568
48.478007,0.567
48.478995,0.566
48.480000,0.567
48.481027,0.567
48.481994,0.567
48.483006,0.566
48.484004,0.567
48.485000,0.566
48.486024,0.567
48.487030,0.566
48.488002,0.564
48.489029,0.566
48.490009,0.565
48.491062,0.566
48.492014,0.567
48.493057,0.567
48.493983,0.566
48.495044,0.565
48.496031,0.567
48.497043,0.567
48.497991,0.566
48.499044,0.568
48.499994,0.566
48.501008,0.566
48.501992,0.566
48.503010,0.566
48.504065,0.565
48.505018,0.564
48.506006,0.565
48.507058,0.565
48.508029,0.566
48.509035,0.563
48.510007,0.566
48.511024,0.567
48.512073,0.566
48.513038,0.566
48.513994,0.563
48.514992,0.566
48.515996,0.564
48.517023,0.566
48.517988,0.566
48.519006,0.566
48.520045,0.564
48.521041,0.565
48.522004,0.563
48.523009,0.565
48.523988,0.566
48.525028,0.566
48.526020,0.564
48.527032,0.565
48.528014,0.566
48.529058,0.565
48.529983,0.565
48.531010,0.564
48.532011,0.563
48.533062,0.564
48.534044,0.566
48.535014,0.564
48.536057,0.566
48.537019,0.564
48.538058,0.562
48.539051,0.565
48.539985,0.564
48.541027,0.564
48.542008,0.564
48.543040,0.565
48.544035,0.565
48.544999,0.562
48.545984,0.564
48.547013,0.563
48.548056,0.564
48.549042,0.562
48.549985,0.563
48.551051,0.562
48.552006,0.562
48.553049,0.563
48.554021,0.562
48.555055,0.562
48.556024,0.563
48.557013,0.562
48.558056,0.563
48.559027,0.563
48.559989,0.562
48.561050,0.563
48.561984,0.562
48.563040,0.564
48.564032,0.562
48.565004,0.563
48.566067,0.561
48.566991,0.562
48.568042,0.561
48.569022,0.562
48.570061,0.562
48.571063,0.564
48.571997,0.563
48.573047,0.562
48.574018,0.562
48.574990,0.560
48.576066,0.562
48.576999,0.562
48.578059,0.561
48.579022,0.562
48.580053,0.562
48.581016,0.562
48.581990,0.562
48.583032,0.562
48.583997,0.561
48.584986,0.562
48.586032,0.563
48.586985,0.561
48.588007,0.562
48.589052,0.561
48.590016,0.561
48.591057,0.561
48.592025,0.561
48.592991,0.561
48.594027,0.562
48.595012,0.561
48.596012,0.562
48.597038,0.562
48.598004,0.561
48.599016,0.561
48.600012,0.562
48.601055,0.560
48.602080,0.562
48.603010,0.562
48.604055,0.562
48.605045,0.562
48.605983,0.560
48.607037,0.562
48.608068,0.561
48.608996,0.561
48.610041,0.560
48.611009,0.561
48.612064,0.560
48.613004,0.561
48.614023,0.560
48.615010,0.561
48.616039,0.560
48.616996,0.561
48.617990,0.560
48.618991,0.561
48.620019,0.560
48.620984,0.561
48.622041,0.561
48.622994,0.562
48.624050,0.561
48.625006,0.560
48.626005,0.559
48.627015,0.559
48.628043,0.561
48.629009,0.559
48.630037,0.561
48.630992,0.560
48.632058,0.560
48.632984,0.561
48.634012,0.560
48.635055,0.561
48.636004,0.560
48.636994,0.559
48.638039,0.559
48.639062,0.558
48.639993,0.560
48.641040,0.560
48.642073,0.560
48.643011,0.558
48.644066,0.559
48.645004,0.561
48.646047,0.559
48.647012,0.560
48.648025,0.561
48.649060,0.558
48.650026,0.558
48.651029,0.557
48.652011,0.558
48.653003,0.558
48.654053,0.559
48.655046,0.558
48.655996,0.560
48.657037,0.558
48.658001,0.558
48.659047,0.558
48.660042,0.558
48.660984,0.559
48.662027,0.557
48.662992,0.559
48.664023,0.558
48.664984,0.558
48.665991,0.558
48.667046,0.558
48.668010,0.559
48.669040,0.558
48.670021,0.559
48.671022,0.557
48.671997,0.558
48.672998,0.558
48.674039,0.558
48.675019,0.558
48.676037,0.558
48.677001,0.558
48.678051,0.560
48.679008,0.559
48.680081,0.558
48.681033,0.558
48.681999,0.558
48.683040,0.558
48.683999,0.557
48.684988,0.559
48.686031,0.558
48.687000,0.557
48.687985,0.558
48.689084,0.558
48.690049,0.558
48.691007,0.558
48.692050,0.558
48.693022,0.558
48.693984,0.561
48.695068,0.559
48.696017,0.558
48.696990,0.557
48.698040,0.556
48.699069,0.558
48.700026,0.558
48.701053,0.557
48.702036,0.555
48.703017,0.557
48.704063,0.558
48.705025,0.557
48.705991,0.558
48.707033,0.558
48.708010,0.558
48.709055,0.556
48.710037,0.558
48.710988,0.557
48.712031,0.558
48.713003,0.556
48.714021,0.557
48.715002,0.557
48.716009,0.557
48.717050,0.554
48.718015,0.556
48.719044,0.557
48.720000,0.556
48.721053,0.556
48.722031,0.555
48.723097,0.557
48.724053,0.554
48.725002,0.558
48.726059,0.556
48.727068,0.555
48.728031,0.558
48.729073,0.555
48.730049,0.555
48.731057,0.555
48.732000,0.556
48.733006,0.555
48.733993,0.557
48.734986,0.557
48.736055,0.556
48.737059,0.552
48.737985,0.556
48.739055,0.553
48.739985,0.554
48.741032,0.553
48.742019,0.555
48.743027,0.556
48.743993,0.556
48.745027,0.554
48.746054,0.556
48.746991,0.554
48.748019,0.555
48.749044,0.554
48.750041,0.555
48.751065,0.555
48.752068,0.555
48.752996,0.556
48.754047,0.553
48.755030,0.557
48.756046,0.553
48.757005,0.553
48.758015,0.554
48.759071,0.553
48.760025,0.555
48.761037,0.555
48.761987,0.555
48.763027,0.553
48.763988,0.555
48.765041,0.554
48.766046,0.554
48.767027,0.554
48.768023,0.553
48.769046,0.555
48.769984,0.554
48.771037,0.555
48.772061,0.555
48.772989,0.553
48.774046,0.555
48.774984,0.553
48.776021,0.555
48.776994,0.554
48.778035,0.553
48.778999,0.554
48.780039,0.553
48.780988,0.553
48.781987,0.553
48.783023,0.553
48.783991,0.553
48.785032,0.553
48.786063,0.556
48.787016,0.553
48.788005,0.553
48.789007,0.555
48.790005,0.553
48.790991,0.552
48.792035,0.553
48.793032,0.553
48.794024,0.554
48.794985,0.554
48.796042,0.553
48.797021,0.555
48.797983,0.553
48.799024,0.553
48.799988,0.552
48.801008,0.551
48.802069,0.553
48.803023,0.554
48.804056,0.554
48.805021,0.554
48.806025,0.553
48.807060,0.553
48.808009,0.553
48.809031,0.553
48.809992,0.553
48.811050,0.553
48.812016,0.551
48.813000,0.552
48.814041,0.553
48.814996,0.553
48.816030,0.554
48.817010,0.553
48.818015,0.553
48.819042,0.554
48.820023,0.551
48.821041,0.553
48.821984,0.553
48.823024,0.553
48.824039,0.553
48.825035,0.553
48.825988,0.553
48.827005,0.553
48.827994,0.551
48.829011,0.552
48.830041,0.553
48.831014,0.552
48.832080,0.552
48.833011,0.553
48.834058,0.552
48.835081,0.553
48.836010,0.552
48.837000,0.552
48.838050,0.551
48.838998,0.552
48.839984,0.552
48.841002,0.552
48.842049,0.549
48.843001,0.552
48.844025,0.552
48.845007,0.553
48.846012,0.552
48.846992,0.550
48.848038,0.551
48.848985,0.552
48.850022,0.553
48.850987,0.552
48.851991,0.551
48.853021,0.551
48.853992,0.549
48.855054,0.550
48.855997,0.552
48.857041,0.551
48.858079,0.552
48.859022,0.550
48.859989,0.549
48.860992,0.552
48.862061,0.549
48.863040,0.550
48.863998,0.551
48.865004,0.552
48.866045,0.550
48.866994,0.552
48.868010,0.551
48.869017,0.553
48.870042,0.550
48.870985,0.550
48.872027,0.550
48.873038,0.550
48.873993,0.550
48.875041,0.550
48.875991,0.551
48.877054,0.551
48.878001,0.550
48.879045,0.552
48.880041,0.549
48.881067,0.552
48.882026,0.549
48.882997,0.552
48.884060,0.551
48.885031,0.551
48.886058,0.549
48.887039,0.551
48.887990,0.550
48.889047,0.551
48.890019,0.551
48.891032,0.549
48.892020,0.551
48.892992,0.549
48.894025,0.550
48.895073,0.552
48.896009,0.549
48.897052,0.551
48.898051,0.551
48.899054,0.550
48.900026,0.549
48.901022,0.551
48.902002,0.549
48.903031,0.549
48.904008,0.549
48.905084,0.549
48.906017,0.549
48.906996,0.549
48.908032,0.550
48.909010,0.548
48.910074,0.551
48.911016,0.549
48.911986,0.549
48.913039,0.548
48.914071,0.548
48.915027,0.549
48.915987,0.551
48.917042,0.551
48.918023,0.549
48.919070,0.549
48.920042,0.548
48.920992,0.551
48.922035,0.548
48.923020,0.549
48.924067,0.550
48.925022,0.549
48.926051,0.549
48.927032,0.550
48.928004,0.549
48.929046,0.549
48.930028,0.549
48.931055,0.548
48.932021,0.550
48.932995,0.549
48.934009,0.550
48.934998,0.548
48.936037,0.548
48.937008,0.549
48.937996,0.549
48.939035,0.549
48.939994,0.549
48.941046,0.547
48.942021,0.550
48.943000,0.549
48.944003,0.549
48.945046,0.548
48.946010,0.548
48.947047,0.551
48.948048,0.548
48.949007,0.549
48.950055,0.548
48.951017,0.547
48.952047,0.548
48.953039,0.548
48.954050,0.546
48.955021,0.547
48.956012,0.549
48.957042,0.548
48.958011,0.548
48.958998,0.549
48.960054,0.548
48.960991,0.549
48.962004,0.546
48.962991,0.547
48.964011,0.548
48.964987,0.548
48.966040,0.547
48.967063,0.547
48.967993,0.547
48.969051,0.549
48.970030,0.546
48.970985,0.548
48.972031,0.546
48.973060,0.546
48.974027,0.548
48.975032,0.547
48.976059,0.549
48.976994,0.547
48.978041,0.548
48.979022,0.548
48.979986,0.548
48.981015,0.548
48.981997,0.548
48.982998,0.545
48.984051,0.546
48.985043,0.546
48.986008,0.548
48.986987,0.545
48.987990,0.548
48.989046,0.545
48.990043,0.547
48.990983,0.547
48.992042,0.547
48.993038,0.547
48.994018,0.545
48.994983,0.546
48.996022,0.546
48.996984,0.546
48.998013,0.547
48.999017,0.546
48.999989,0.547
49.000985,0.545
49.002052,0.546
49.003011,0.545
49.004060,0.548
49.005032,0.547
49.005984,0.547
49.007025,0.545
49.008003,0.548
49.009056,0.546
49.010038,0.546
49.011039,0.545
49.012004,0.546
49.012991,0.546
49.014037,0.546
49.015027,0.545
49.016051,0.545
49.017008,0.546
49.018057,0.545
49.019048,0.546
49.020050,0.545
49.021022,0.545
49.022072,0.545
49.023005,0.545
49.024048,0.544
49.025013,0.545
49.026052,0.544
49.027023,0.545
49.027997,0.547
49.029038,0.547
49.030017,0.545
49.031053,0.544
49.032034,0.546
49.032984,0.545
49.034038,0.545
49.035021,0.543
49.035986,0.545
49.037033,0.545
49.038053,0.543
49.039036,0.545
49.040025,0.545
49.040993,0.545
49.042049,0.544
49.043078,0.545
49.044035,0.545
49.045016,0.545
49.045991,0.544
49.047031,0.545
49.048063,0.544
49.049033,0.544
49.050014,0.543
49.050987,0.543
49.052037,0.545
49.053070,0.543
49.054027,0.545
49.055056,0.542
49.056039,0.543
49.057017,0.544
49.058074,0.544
49.059037,0.544
49.060004,0.543
49.061045,0.545
49.062017,0.543
49.062997,0.544
49.064068,0.544
49.064994,0.544
49.066037,0.544
49.067008,0.543
49.068027,0.543
49.068992,0.543
49.069993,0.544
49.071009,0.544
49.072061,0.543
49.072998,0.544
49.074011,0.541
49.075069,0.541
49.076014,0.543
49.077046,0.542
49.078043,0.543
49.079074,0.542
49.080033,0.544
49.081004,0.541
49.082032,0.544
49.082984,0.544
49.084025,0.542
49.085001,0.542
49.086048,0.543
49.086985,0.542
49.088007,0.543
49.089061,0.542
49.090017,0.542
49.091044,0.542
49.092012,0.542
49.093030,0.541
49.093986,0.541
49.095058,0.543
49.096019,0.542
49.097025,0.541
49.097997,0.542
49.099029,0.542
49.100042,0.543
49.100992,0.541
49.102011,0.541
49.103056,0.542
49.103995,0.541
49.105009,0.541
49.105989,0.541
49.106987,0.541
49.108042,0.543
49.108986,0.541
49.110020,0.541
49.111002,0.541
49.112020,0.539
49.112992,0.541
49.114047,0.539
49.115079,0.543
49.116008,0.541
49.117052,0.540
49.117986,0.540
49.119028,0.541
49.120026,0.539
49.121048,0.540
49.122010,0.539
49.123050,0.541
49.124009,0.540
49.125064,0.540
49.126008,0.541
49.127020,0.541
49.128066,0.541
49.129020,0.540
49.130012,0.539
49.130986,0.539
49.131989,0.539
49.133019,0.539
49.133985,0.541
49.134990,0.541
49.136028,0.541
49.137033,0.540
49.137994,0.541
49.139015,0.538
49.140003,0.539
49.141020,0.540
49.142078,0.539
49.143013,0.541
49.144007,0.540
49.145052,0.539
49.146077,0.540
49.147005,0.540
49.148050,0.540
49.149081,0.539
49.150049,0.540
49.151036,0.540
49.151995,0.539
49.153007,0.541
49.154049,0.541
49.155027,0.540
49.156021,0.538
49.157007,0.538
49.157984,0.540
49.159085,0.540
49.160031,0.540
49.161081,0.541
49.161997,0.539
49.163042,0.539
49.164031,0.541
49.165049,0.541
49.166046,0.540
49.167028,0.539
49.168036,0.539
49.169087,0.539
49.170004,0.539
49.171048,0.539
49.172037,0.539
49.173006,0.538
49.174054,0.537
49.175072,0.538
49.175999,0.539
49.177048,0.539
49.178003,0.538
49.179002,0.539
49.180131,0.538
49.180991,0.538
49.182004,0.538
49.183027,0.538
49.183997,0.539
49.184984,0.539
49.186016,0.538
49.187062,0.537
49.188048,0.538
49.189045,0.537
49.189993,0.537
49.190988,0.537
49.192028,0.538
49.193005,0.536
49.194040,0.537
49.195054,0.537
49.195991,0.539
49.197026,0.540
49.197992,0.537
49.198995,0.538
49.200023,0.537
49.200987,0.538
49.202053,0.537
49.203004,0.538
49.203994,0.537
49.205012,0.537
49.206066,0.537
49.207004,0.537
49.208025,0.537
49.209020,0.537
49.210074,0.537
49.211001,0.538
49.212046,0.538
49.213069,0.537
49.214022,0.536
49.214995,0.537
49.216001,0.537
49.217060,0.537
49.218032,0.537
49.218986,0.537
49.220008,0.537
49.220987,0.536
49.222006,0.538
49.223051,0.537
49.224069,0.537
49.224996,0.537
49.226051,0.537
49.226984,0.537
49.228012,0.537
49.229055,0.537
49.230079,0.537
49.231009,0.537
49.232015,0.536
49.233057,0.537
49.234023,0.536
49.234994,0.538
49.236015,0.536
49.237060,0.538
49.237999,0.537
49.238991,0.537
49.239987,0.537
49.241005,0.538
49.242068,0.536
49.242993,0.536
49.243995,0.537
49.245046,0.537
49.246039,0.536
49.247001,0.537
49.248029,0.535
49.248994,0.537
49.250035,0.536
49.251073,0.537
49.252037,0.536
49.253008,0.537
49.253989,0.536
49.255037,0.537
49.256058,0.537
49.257039,0.537
49.257999,0.537
49.259040,0.536
49.260035,0.536
49.261071,0.535
49.262027,0.536
49.262985,0.534
49.263996,0.533
49.265037,0.535
49.266070,0.535
49.267031,0.537
49.268007,0.534
49.269057,0.534
49.270030,0.536
49.271060,0.536
49.272016,0.536
49.273043,0.534
49.274034,0.536
49.275026,0.534
49.276034,0.534
49.277013,0.536
49.278043,0.535
49.279007,0.536
49.280057,0.535
49.280998,0.534
49.281994,0.533
49.283030,0.535
49.284026,0.533
49.285005,0.534
49.286010,0.533
49.287069,0.535
49.288034,0.534
49.289023,0.535
49.290004,0.535
49.291006,0.533
49.292049,0.533
49.293011,0.534
49.293984,0.534
49.295038,0.536
49.295996,0.533
49.297025,0.533
49.297991,0.533
49.298994,0.533
49.300030,0.533
49.301032,0.533
49.302050,0.536
49.303009,0.533
49.304028,0.534
49.304993,0.533
49.306047,0.533
49.307019,0.534
49.308069,0.534
49.309002,0.533
49.310047,0.533
49.311025,0.535
49.312065,0.533
49.313028,0.535
49.314015,0.535
49.315056,0.533
49.316023,0.534
49.317054,0.533
49.318044,0.535
49.319007,0.533
49.320054,0.533
49.320991,0.533
49.322004,0.535
49.323049,0.534
49.324022,0.534
49.325011,0.533
49.326058,0.533
49.327081,0.534
49.328015,0.533
49.329059,0.533
49.330029,0.535
49.331043,0.534
49.332031,0.532
49.332990,0.534
49.334003,0.533
49.334989,0.533
49.336019,0.533
49.337074,0.533
49.338012,0.534
49.339024,0.533
49.340013,0.534
49.341032,0.533
49.342071,0.534
49.343036,0.534
49.343991,0.534
49.345017,0.533
49.346066,0.533
49.347020,0.533
49.348051,0.533
49.349044,0.532
49.350071,0.534
49.350999,0.532
49.352044,0.533
49.353071,0.532
49.354002,0.533
49.355029,0.533
49.356002,0.533
49.357008,0.533
49.358049,0.533
49.358997,0.533
49.360005,0.532
49.360984,0.532
49.362029,0.531
49.363011,0.533
49.364023,0.533
49.364984,0.533
49.366049,0.533
49.367080,0.534
49.368024,0.532
49.368991,0.533
49.370011,0.533
49.371037,0.531
49.372002,0.533
49.373014,0.531
49.374050,0.533
49.375051,0.532
49.375987,0.533
49.377046,0.533
49.378010,0.533
49.379048,0.531
49.380038,0.532
49.381039,0.531
49.382011,0.530
49.383050,0.531
49.384048,0.531
49.385057,0.533
49.386002,0.532
49.387043,0.531
49.388008,0.532
49.389037,0.530
49.390049,0.531
49.391028,0.531
49.392015,0.531
49.393042,0.532
49.394007,0.531
49.394984,0.530
49.396014,0.530
49.396991,0.529
49.398057,0.532
49.399021,0.532
49.400071,0.531
49.401004,0.532
49.402047,0.530
49.403010,0.532
49.404057,0.530
49.405009,0.532
49.406042,0.529
49.406999,0.531
49.408030,0.529
49.408996,0.530
49.409992,0.532
49.411019,0.531
49.412093,0.533
49.413036,0.530
49.414002,0.533
49.414988,0.531
49.416018,0.532
49.416998,0.532
49.418027,0.531
49.418996,0.529
49.420050,0.529
49.421080,0.532
49.422050,0.531
49.423009,0.533
49.424060,0.530
49.425045,0.529
49.426066,0.532
49.427055,0.531
49.428014,0.530
49.428986,0.529
49.430036,0.531
49.431032,0.531
49.432011,0.531
49.433043,0.530
49.434040,0.529
49.435055,0.531
49.435992,0.531
49.437033,0.529
49.437998,0.532
49.439027,0.531
49.439992,0.531
49.441045,0.532
49.442011,0.532
49.443050,0.529
49.443985,0.531
49.445058,0.530
49.446020,0.530
49.446992,0.531
49.447983,0.529
49.449020,0.529
49.450082,0.531
49.451006,0.530
49.452057,0.531
49.453039,0.532
49.453995,0.530
49.455083,0.529
49.456031,0.530
49.456996,0.533
49.458036,0.531
49.458993,0.531
49.460009,0.531
49.461049,0.532
49.462004,0.531
49.463067,0.532
49.464014,0.532
49.464987,0.533
49.466044,0.529
49.467047,0.531
49.467995,0.532
49.469056,0.532
49.470035,0.532
49.471049,0.530
49.472030,0.529
49.472984,0.531
49.473992,0.531
49.475047,0.531
49.476002,0.531
49.477023,0.532
49.478018,0.531
49.479035,0.532
49.480082,0.529
49.481019,0.530
49.482032,0.530
49.483011,0.532
49.484070,0.531
49.485045,0.532
49.486027,0.531
49.486989,0.531
49.487996,0.531
49.489051,0.531
49.490009,0.530
49.491055,0.531
49.492011,0.530
49.493040,0.529
49.494006,0.530
49.495068,0.531
49.496021,0.532
49.496994,0.529
49.498013,0.531
49.499060,0.531
49.500015,0.529
49.501035,0.531
49.502029,0.531
49.503037,0.530
49.503984,0.530
49.504994,0.530
49.505993,0.531
49.506985,0.530
49.508038,0.530
49.509061,0.530
49.509990,0.530
49.511034,0.531
